drug_name	disease_name	label	source
desflurane	schizophrenia	0	reliable_negative
diclofenac	systemic lupus erythematosus	0	reliable_negative
furosemide	schizophrenia	0	reliable_negative
haloperidol	systemic lupus erythematosus	0	reliable_negative
levonorgestrel	alcohol dependence	0	reliable_negative
losartan	lung cancer	0	reliable_negative
methylphenidate	gastroesophageal reflux disease	0	reliable_negative
minocycline	pernicious anemia	0	reliable_negative
moexipril	myasthenia gravis	0	reliable_negative
orlistat	obsessive-compulsive disorder	0	reliable_negative
pseudoephedrine	pernicious anemia	0	reliable_negative
quinine	gastroesophageal reflux disease	0	reliable_negative
risedronic acid	gastroesophageal reflux disease	0	reliable_negative
rizatriptan	schizophrenia	0	reliable_negative
rofecoxib	schizophrenia	0	reliable_negative
vigabatrin	gastroesophageal reflux disease	0	reliable_negative
vinorelbine	obsessive-compulsive disorder	0	reliable_negative
amiodarone	schizophrenia	0	reliable_negative
butorphanol	gastroesophageal reflux disease	0	reliable_negative
carteolol	schizophrenia	0	reliable_negative
cefazolin	schizophrenia	0	reliable_negative
dextropropoxyphene	autoimmune hemolytic anemia	0	reliable_negative
diclofenac	enterocolitis	0	reliable_negative
glimepiride	gastroesophageal reflux disease	0	reliable_negative
isosorbide dinitrate	pernicious anemia	0	reliable_negative
levetiracetam	lung cancer	0	reliable_negative
lisinopril	lung cancer	0	reliable_negative
methyclothiazide	huntington disease	0	reliable_negative
sertraline	schizophrenia	0	reliable_negative
codeine	schizophrenia	0	reliable_negative
glimepiride	lung cancer	0	reliable_negative
norgestimate	obsessive-compulsive disorder	0	reliable_negative
quetiapine	systemic lupus erythematosus	0	reliable_negative
ramipril	lung cancer	0	reliable_negative
sildenafil	lung cancer	0	reliable_negative
carbamazepine	pernicious anemia	0	reliable_negative
citric acid	autoimmune disease	0	reliable_negative
daunorubicin	osteoporosis	0	reliable_negative
desipramine	pheochromocytoma	0	reliable_negative
dicyclomine	pheochromocytoma	0	reliable_negative
diethylpropion	autoimmune disease	0	reliable_negative
diphenhydramine	autoimmune disease	0	reliable_negative
fentanyl	myxedema	0	reliable_negative
fosphenytoin	osteoporosis	0	reliable_negative
idarubicin	osteoporosis	0	reliable_negative
olmesartan	pernicious anemia	0	reliable_negative
ondansetron	osteoporosis	0	reliable_negative
pimecrolimus	autoimmune disease	0	reliable_negative
pregabalin	osteoporosis	0	reliable_negative
prilocaine	myxedema	0	reliable_negative
pyridostigmine	autoimmune disease	0	reliable_negative
scopolamine	myxedema	0	reliable_negative
terbutaline	osteoporosis	0	reliable_negative
venlafaxine	pheochromocytoma	0	reliable_negative
alfuzosin	myxedema	0	reliable_negative
amphetamine	pernicious anemia	0	reliable_negative
bisoprolol	pernicious anemia	0	reliable_negative
buprenorphine	pernicious anemia	0	reliable_negative
butalbital	systemic lupus erythematosus	0	reliable_negative
butorphanol	pernicious anemia	0	reliable_negative
capecitabine	myxedema	0	reliable_negative
captopril	osteoporosis	0	reliable_negative
carbamazepine	autoimmune disease	0	reliable_negative
chlorthalidone	lung cancer	0	reliable_negative
cisplatin	myasthenia gravis	0	reliable_negative
cisplatin	raynaud disease	0	reliable_negative
cisplatin	systemic lupus erythematosus	0	reliable_negative
clozapine	autoimmune disease	0	reliable_negative
cyclizine	autoimmune disease	0	reliable_negative
decitabine	autoimmune disease	0	reliable_negative
digoxin	systemic lupus erythematosus	0	reliable_negative
dihydroergotamine	autoimmune disease	0	reliable_negative
disopyramide	osteoporosis	0	reliable_negative
dorzolamide	pernicious anemia	0	reliable_negative
drospirenone	autoimmune disease	0	reliable_negative
epirubicin	osteoporosis	0	reliable_negative
eprosartan	huntington disease	0	reliable_negative
erythromycin	pernicious anemia	0	reliable_negative
etoposide	autoimmune disease	0	reliable_negative
exemestane	myxedema	0	reliable_negative
flucytosine	autoimmune disease	0	reliable_negative
fluvoxamine	systemic lupus erythematosus	0	reliable_negative
furosemide	obsessive-compulsive disorder	0	reliable_negative
glatiramer	obsessive-compulsive disorder	0	reliable_negative
haloperidol	autoimmune disease	0	reliable_negative
imatinib	gastroesophageal reflux disease	0	reliable_negative
irbesartan	lung cancer	0	reliable_negative
levonorgestrel	meniere disease	0	reliable_negative
meloxicam	myasthenia gravis	0	reliable_negative
mesalazine	gastroesophageal reflux disease	0	reliable_negative
methotrexate	myxedema	0	reliable_negative
mexiletine	autoimmune disease	0	reliable_negative
minocycline	raynaud disease	0	reliable_negative
modafinil	osteoporosis	0	reliable_negative
nadolol	pernicious anemia	0	reliable_negative
nateglinide	autoimmune disease	0	reliable_negative
(-)-nebivolol	schizophrenia	0	reliable_negative
(-)-nebivolol	systemic lupus erythematosus	0	reliable_negative
nimodipine	pernicious anemia	0	reliable_negative
ondansetron	systemic lupus erythematosus	0	reliable_negative
pamidronic acid	autoimmune disease	0	reliable_negative
penbutolol	systemic lupus erythematosus	0	reliable_negative
pentazocine	osteoporosis	0	reliable_negative
perindopril	pernicious anemia	0	reliable_negative
phendimetrazine	schizophrenia	0	reliable_negative
phendimetrazine	systemic lupus erythematosus	0	reliable_negative
phenytoin	osteoporosis	0	reliable_negative
pilocarpine	autoimmune disease	0	reliable_negative
pindolol	schizophrenia	0	reliable_negative
praziquantel	schizophrenia	0	reliable_negative
propafenone	autoimmune disease	0	reliable_negative
propafenone	osteoporosis	0	reliable_negative
pseudoephedrine	pheochromocytoma	0	reliable_negative
ropinirole	autoimmune disease	0	reliable_negative
saquinavir	scurvy	0	reliable_negative
sotalol	osteoporosis	0	reliable_negative
tacrolimus	pernicious anemia	0	reliable_negative
tamoxifen	systemic lupus erythematosus	0	reliable_negative
telmisartan	lung cancer	0	reliable_negative
timolol	lung cancer	0	reliable_negative
topiramate	myxedema	0	reliable_negative
topotecan	autoimmune disease	0	reliable_negative
valrubicin	gastroesophageal reflux disease	0	reliable_negative
vinblastine	autoimmune disease	0	reliable_negative
ziprasidone	osteoporosis	0	reliable_negative
acarbose	pernicious anemia	0	reliable_negative
acarbose	schizophrenia	0	reliable_negative
acebutolol	lung cancer	0	reliable_negative
acetazolamide	schizophrenia	0	reliable_negative
albuterol	systemic lupus erythematosus	0	reliable_negative
alprazolam	lung cancer	0	reliable_negative
amiodarone	systemic lupus erythematosus	0	reliable_negative
amobarbital	lung cancer	0	reliable_negative
amobarbital	schizophrenia	0	reliable_negative
aripiprazole	systemic lupus erythematosus	0	reliable_negative
atomoxetine	lung cancer	0	reliable_negative
azacitidine	schizophrenia	0	reliable_negative
baclofen	autoimmune disease	0	reliable_negative
baclofen	obsessive-compulsive disorder	0	reliable_negative
bendroflumethiazide	pernicious anemia	0	reliable_negative
butorphanol	systemic lupus erythematosus	0	reliable_negative
cabergoline	gastroesophageal reflux disease	0	reliable_negative
calcitriol	schizophrenia	0	reliable_negative
carboplatin	myasthenia gravis	0	reliable_negative
carvedilol	lung cancer	0	reliable_negative
clomipramine	lung cancer	0	reliable_negative
clopidogrel	obsessive-compulsive disorder	0	reliable_negative
cyclobenzaprine	systemic lupus erythematosus	0	reliable_negative
danazol	myasthenia gravis	0	reliable_negative
dasatinib	schizophrenia	0	reliable_negative
daunorubicin	schizophrenia	0	reliable_negative
dextropropoxyphene	pernicious anemia	0	reliable_negative
diclofenac	pernicious anemia	0	reliable_negative
dicyclomine	lung cancer	0	reliable_negative
diflunisal	obsessive-compulsive disorder	0	reliable_negative
dinoprostone	gastroesophageal reflux disease	0	reliable_negative
diphenhydramine	lung cancer	0	reliable_negative
docetaxel	obsessive-compulsive disorder	0	reliable_negative
docetaxel	schizophrenia	0	reliable_negative
ephedrine	schizophrenia	0	reliable_negative
erythromycin	schizophrenia	0	reliable_negative
esomeprazole	schizophrenia	0	reliable_negative
ethosuximide	lung cancer	0	reliable_negative
etodolac	obsessive-compulsive disorder	0	reliable_negative
everolimus	gastroesophageal reflux disease	0	reliable_negative
everolimus	schizophrenia	0	reliable_negative
exemestane	schizophrenia	0	reliable_negative
fentanyl	gastroesophageal reflux disease	0	reliable_negative
fluphenazine	autoimmune disease	0	reliable_negative
fluticasone propionate	obsessive-compulsive disorder	0	reliable_negative
formoterol	systemic lupus erythematosus	0	reliable_negative
frovatriptan	pernicious anemia	0	reliable_negative
hydralazine	schizophrenia	0	reliable_negative
hydrocodone	pernicious anemia	0	reliable_negative
hydromorphone	obsessive-compulsive disorder	0	reliable_negative
imiquimod	schizophrenia	0	reliable_negative
ketoprofen	gastroesophageal reflux disease	0	reliable_negative
labetalol	pernicious anemia	0	reliable_negative
levobunolol	schizophrenia	0	reliable_negative
lisinopril	myasthenia gravis	0	reliable_negative
lorazepam	pernicious anemia	0	reliable_negative
lovastatin	lung cancer	0	reliable_negative
meloxicam	pernicious anemia	0	reliable_negative
mesalazine	lung cancer	0	reliable_negative
metolazone	obsessive-compulsive disorder	0	reliable_negative
metoprolol	lung cancer	0	reliable_negative
minocycline	systemic lupus erythematosus	0	reliable_negative
mitomycin	schizophrenia	0	reliable_negative
(-)-nebivolol	obsessive-compulsive disorder	0	reliable_negative
neostigmine	gastroesophageal reflux disease	0	reliable_negative
nortriptyline	systemic lupus erythematosus	0	reliable_negative
ondansetron	schizophrenia	0	reliable_negative
oxcarbazepine	systemic lupus erythematosus	0	reliable_negative
oxymorphone	autoimmune disease	0	reliable_negative
oxymorphone	systemic lupus erythematosus	0	reliable_negative
paclitaxel	gastroesophageal reflux disease	0	reliable_negative
paliperidone	pernicious anemia	0	reliable_negative
pioglitazone	huntington disease	0	reliable_negative
pravastatin	huntington disease	0	reliable_negative
pregabalin	lung cancer	0	reliable_negative
rofecoxib	obsessive-compulsive disorder	0	reliable_negative
saquinavir	lung cancer	0	reliable_negative
scopolamine	myasthenia gravis	0	reliable_negative
sotalol	obsessive-compulsive disorder	0	reliable_negative
terfenadine	obsessive-compulsive disorder	0	reliable_negative
tolbutamide	obsessive-compulsive disorder	0	reliable_negative
topotecan	pernicious anemia	0	reliable_negative
zolmitriptan	gastroesophageal reflux disease	0	reliable_negative
almotriptan	gastroesophageal reflux disease	0	reliable_negative
cefdinir	obsessive-compulsive disorder	0	reliable_negative
codeine	pernicious anemia	0	reliable_negative
cyproheptadine	gastroesophageal reflux disease	0	reliable_negative
dexamethasone	schizophrenia	0	reliable_negative
diazepam	enterocolitis	0	reliable_negative
eletriptan	enterocolitis	0	reliable_negative
ephedrine	pernicious anemia	0	reliable_negative
etodolac	schizophrenia	0	reliable_negative
fluphenazine	enterocolitis	0	reliable_negative
fosinopril	lung cancer	0	reliable_negative
frovatriptan	lung cancer	0	reliable_negative
methylphenidate	systemic lupus erythematosus	0	reliable_negative
nifedipine	alcohol dependence	0	reliable_negative
pioglitazone	alcohol dependence	0	reliable_negative
sumatriptan	lung cancer	0	reliable_negative
venlafaxine	lung cancer	0	reliable_negative
ephedrine	lung cancer	0	reliable_negative
alfuzosin	autoimmune disease	0	reliable_negative
clobetasol propionate	myxedema	0	reliable_negative
dacarbazine	pernicious anemia	0	reliable_negative
dextromethorphan	raynaud disease	0	reliable_negative
dorzolamide	osteoporosis	0	reliable_negative
dyphylline	myxedema	0	reliable_negative
eletriptan	pheochromocytoma	0	reliable_negative
granisetron	autoimmune disease	0	reliable_negative
levofloxacin	pheochromocytoma	0	reliable_negative
meloxicam	autoimmune disease	0	reliable_negative
miconazole	autoimmune disease	0	reliable_negative
naproxen	pheochromocytoma	0	reliable_negative
nortriptyline	myxedema	0	reliable_negative
octreotide	autoimmune disease	0	reliable_negative
pentazocine	pheochromocytoma	0	reliable_negative
tacrolimus	myxedema	0	reliable_negative
travoprost	autoimmune disease	0	reliable_negative
warfarin	scurvy	0	reliable_negative
acebutolol	osteoporosis	0	reliable_negative
adenosine	systemic lupus erythematosus	0	reliable_negative
aliskiren	osteoporosis	0	reliable_negative
alprazolam	osteoporosis	0	reliable_negative
anastrozole	enterocolitis	0	reliable_negative
atomoxetine	systemic lupus erythematosus	0	reliable_negative
atorvastatin	tourette syndrome	0	reliable_negative
azacitidine	enterocolitis	0	reliable_negative
azacitidine	gastroesophageal reflux disease	0	reliable_negative
bethanechol	autoimmune disease	0	reliable_negative
bortezomib	pernicious anemia	0	reliable_negative
caffeine	myxedema	0	reliable_negative
cefdinir	pernicious anemia	0	reliable_negative
chlorthalidone	huntington disease	0	reliable_negative
chlorthalidone	pernicious anemia	0	reliable_negative
cisplatin	scurvy	0	reliable_negative
clobetasol propionate	schizophrenia	0	reliable_negative
clofarabine	autoimmune disease	0	reliable_negative
clomipramine	schizophrenia	0	reliable_negative
clozapine	pernicious anemia	0	reliable_negative
codeine	pheochromocytoma	0	reliable_negative
cyclobenzaprine	pheochromocytoma	0	reliable_negative
dacarbazine	osteoporosis	0	reliable_negative
daunorubicin	pernicious anemia	0	reliable_negative
dextropropoxyphene	pheochromocytoma	0	reliable_negative
dinoprostone	autoimmune disease	0	reliable_negative
dolasetron	autoimmune disease	0	reliable_negative
dolasetron	osteoporosis	0	reliable_negative
doxorubicin	myasthenia gravis	0	reliable_negative
epirubicin	scurvy	0	reliable_negative
erythromycin	autoimmune disease	0	reliable_negative
estradiol	myasthenia gravis	0	reliable_negative
fluorouracil	osteoporosis	0	reliable_negative
frovatriptan	pheochromocytoma	0	reliable_negative
guanethidine	myxedema	0	reliable_negative
hydroxyurea	myasthenia gravis	0	reliable_negative
imipramine	osteoporosis	0	reliable_negative
imiquimod	gastroesophageal reflux disease	0	reliable_negative
ipratropium	systemic lupus erythematosus	0	reliable_negative
irbesartan	scurvy	0	reliable_negative
isosorbide mononitrate	lung cancer	0	reliable_negative
isosorbide mononitrate	systemic lupus erythematosus	0	reliable_negative
ketoprofen	systemic lupus erythematosus	0	reliable_negative
latanoprost	scurvy	0	reliable_negative
levetiracetam	raynaud disease	0	reliable_negative
levofloxacin	raynaud disease	0	reliable_negative
meprobamate	pernicious anemia	0	reliable_negative
metformin	meniere disease	0	reliable_negative
metformin	systemic lupus erythematosus	0	reliable_negative
methyclothiazide	scurvy	0	reliable_negative
methyldopa	autoimmune disease	0	reliable_negative
metoclopramide	raynaud disease	0	reliable_negative
nimodipine	gastroesophageal reflux disease	0	reliable_negative
